hw1,hw2,tw,bf1,tf1,bf2,tf2,psi,L,y,y_norm
667,1000,6.79,500,30.79,750,7.5,0.75,12000,4892.584075,0.9681168529
1000,286,8.57,500,12.37,500,12.37,-0.25,8000,7258.389816,2.5670738816
400,267,1.92,300,12.95,300,12.95,0.75,12800,238.940399,1.1716861808
286,1000,3.33,1000,39.47,250,12.63,1.0,40000,3802.081239,3.7846951445
286,1000,40.0,750,40.0,250,40.0,-0.25,24000,9481.382333,3.0355109696
300,150,2.57,225,16.34,225,16.34,-0.75,7800,797.1499487,3.0138948519
250,500,2.81,125,3.09,500,6.84,1.0,8000,33.99303032,0.2108135648
400,1000,4.19,1000,28.42,1000,10.0,0.5,18000,13954.0965,1.7720198761
700,233,8.13,700,17.32,175,10.78,0.5,23800,1177.740551,4.1374848434
267,800,14.4,400,15.79,400,27.58,-0.5,4800,10201.10505,1.6376816887
300,100,1.69,225,12.2,225,12.2,0.25,4200,637.4230101,1.6947803696
900,450,5.06,450,32.68,675,54.0,0.75,30600,3294.061072,1.1828652755
700,700,3.94,525,40.07,175,3.94,0.75,23800,2173.508345,5.5144095641
500,200,3.4,125,5.86,500,6.84,-0.25,7000,87.44662422,0.3414082105
500,1000,40.0,500,40.0,1000,40.0,1.0,12000,11251.49169,0.5519023647
800,800,9.29,200,9.29,200,9.29,-0.25,8000,426.7786841,2.219726809
300,100,3.48,300,7.42,300,7.42,0.75,2400,1364.517803,1.0674850598
900,450,4.32,675,31.62,675,31.62,0.0,12600,17829.10231,1.9985690761
360,900,3.34,225,8.05,225,14.68,0.75,25200,48.69405735,1.155485403
1000,333,40.0,1000,72.63,250,40.0,0.5,16000,54966.30731,4.1349860282
800,400,2.67,400,14.32,400,14.32,-1.0,4800,10386.27464,2.4037549572
300,100,3.48,75,5.17,300,20.68,-0.75,6000,435.736269,2.7578135282
900,600,6.11,900,55.42,900,55.42,0.75,28800,15814.0707,1.1793121865
500,333,20.0,125,20.0,500,20.0,1.0,18000,385.7754179,0.9383321645
300,200,3.48,75,4.07,75,4.07,0.5,10800,2.505728192,1.3874554114
400,114,7.2,100,7.2,400,14.32,0.0,5600,255.5940943,0.8202736238
400,160,4.65,100,4.65,400,32.0,-1.0,6400,1715.409981,3.0131918077
700,200,8.13,525,34.26,525,34.26,1.0,11200,5323.567733,1.0438743624
700,200,3.94,525,32.33,175,8.2,0.25,11200,5707.081284,6.9117804985
360,900,3.77,675,36.59,450,31.03,-0.75,16200,11714.68598,2.9410033411
400,133,2.25,300,9.63,100,2.25,0.25,11200,171.881589,6.9030865928
500,125,2.4,125,5.86,125,5.86,1.0,1000,522.8988704,0.8248689203
500,333,3.4,125,6.78,125,6.78,1.0,7000,26.10702923,1.0451332539
1000,250,5.62,1000,72.63,750,48.95,0.25,28000,34763.10379,2.3434545128
400,133,4.65,100,4.68,400,30.53,0.5,4000,1385.854873,1.2998523476
800,200,9.29,800,13.89,400,17.26,-0.75,20800,4586.871609,5.0222314512
1000,333,40.0,250,40.0,250,40.0,0.25,8000,4737.287505,1.6071947992
75,300,1.0,75,4.07,300,17.37,0.25,10800,222.4226267,4.0975572784
500,200,5.81,250,7.11,250,7.11,-0.5,17000,117.1455652,3.0752973663
700,467,2.93,350,7.37,350,7.37,-0.75,15400,446.854503,3.0050049181
600,200,3.38,150,10.34,300,24.0,0.75,22800,146.5491267,1.5961069035
300,200,5.4,225,8.88,225,8.88,-0.5,7200,328.4752048,2.7771891661
350,700,8.13,175,12.07,700,14.74,0.25,16800,356.5628843,0.7523561542
300,200,3.48,225,12.2,225,12.2,-0.75,6000,744.5634751,3.0527366538
600,200,2.23,150,9.79,150,9.79,-0.5,21600,39.60602291,2.7521477375
700,280,3.36,525,22.66,350,13.82,0.25,23800,1249.997457,2.8935269064
600,400,24.0,450,24.0,450,24.0,0.0,14400,3234.202199,1.9184363304
250,500,2.4,250,9.87,250,20.0,-0.25,14000,314.4358638,2.0164418015
800,320,2.67,600,41.37,400,8.42,0.75,16000,5434.688071,3.0367378231
100,300,12.0,150,12.0,300,19.58,0.25,3000,1075.590527,1.1048618731
300,100,1.26,225,11.37,225,11.37,0.25,2400,1466.835849,1.6316900274
800,800,5.43,200,16.0,400,17.26,-0.75,25600,278.6805649,1.6872252553
900,600,3.77,900,42.16,900,42.16,-0.75,23400,33750.41286,2.9893904572
125,500,9.0,375,10.66,375,12.04,-1.0,9000,1232.97849,2.4094037039
1000,1000,18.0,750,51.71,250,18.0,0.0,38000,7675.124856,6.0381833399
700,350,2.6,700,40.53,525,12.99,1.0,23800,3696.717331,2.0106629288
300,75,2.04,225,9.71,225,9.71,-0.75,7200,371.8899975,3.2248245014
800,267,5.43,200,12.32,200,5.43,0.75,16000,65.45065672,1.6314056726
700,467,4.75,700,56.0,700,56.0,-0.75,15400,47398.98458,2.9596344508
333,500,1.86,500,5.0,375,30.0,0.0,10000,1674.499462,1.2373917808
400,400,2.72,100,2.72,100,2.72,-0.5,7200,11.60917388,2.6450844694
300,120,2.04,150,10.89,150,10.89,-0.75,8400,144.9737864,3.0865301911
350,700,6.0,350,15.11,350,17.68,0.0,5600,3508.335775,1.5616776215
900,300,4.32,900,58.74,675,26.64,-0.25,10800,116254.9213,4.7821386207
300,150,1.26,75,4.62,75,4.62,-0.75,8400,7.057138338,3.1564577875
133,400,1.92,300,17.37,400,5.47,-0.25,16000,399.1421579,2.4440114
350,700,3.94,700,37.95,175,7.55,1.0,21000,3593.035974,4.7575884235
500,500,20.0,375,20.0,125,20.0,0.25,6000,4204.287255,3.7264110718
286,1000,5.62,250,10.79,1000,21.05,0.75,16000,958.4854593,0.4979150608
800,320,5.43,200,7.16,200,5.43,-1.0,17600,65.55315296,2.82015659
500,500,2.81,375,16.18,500,19.74,0.5,15000,802.8732469,0.9836928091
500,250,2.81,375,14.8,375,21.71,0.5,16000,611.0737033,1.3006510678
700,467,4.75,175,4.75,350,25.42,-1.0,8400,707.9898969,1.4921071748
700,700,3.94,700,40.53,700,50.84,1.0,16800,10400.67335,0.9598357057
200,300,5.4,75,5.45,150,8.68,0.5,4800,25.59959879,0.8737815813
700,233,12.6,525,28.46,525,28.46,-1.0,7000,20531.90797,2.4388642663
600,600,5.14,450,11.13,150,5.14,0.25,18000,489.5986005,5.612647439
350,700,3.36,525,32.33,175,11.42,0.25,15400,3360.43549,5.3113156745
300,300,12.0,300,12.0,150,12.0,0.0,9000,527.872503,3.1027241016
1000,500,3.71,1000,10.0,250,17.24,-1.0,22000,957.7467251,0.9468755458
150,300,1.44,225,11.37,75,2.13,-1.0,11400,54.22355851,3.8619052752
700,175,4.75,350,8.66,525,20.72,0.25,14000,764.5576347,1.2053298453
700,233,3.94,175,3.94,700,40.53,1.0,15400,2229.157831,2.1026102186
900,257,7.71,225,11.37,675,39.08,0.5,30600,1371.063719,2.1885889741
900,600,3.34,900,22.26,900,22.26,0.0,10800,36563.93805,1.9015683018
300,100,5.4,300,10.74,75,5.4,0.75,5400,344.4478835,3.8149904205
320,800,4.5,600,6.0,800,61.05,1.0,17600,6604.317136,1.1635991636
300,200,3.48,300,10.74,300,12.95,0.25,4800,1077.175773,1.4913507825
150,300,1.0,75,5.45,150,4.26,0.5,6000,7.299299544,0.717712449
300,75,1.44,300,10.74,150,10.89,-0.75,4800,997.2330242,4.0344585133
1000,400,40.0,500,40.0,1000,40.0,0.5,22000,7971.142917,0.9788194126
400,100,7.2,300,24.0,200,8.63,-0.5,5600,3689.528633,6.6609380236
450,900,3.34,225,13.03,900,52.11,-0.25,19800,9202.281827,3.1689030377
600,171,24.0,600,24.0,600,24.0,0.25,19200,3337.225919,1.6908962442
200,600,2.0,150,11.45,300,19.58,-0.75,20400,259.8106344,3.0373840698
200,600,4.08,600,39.16,600,34.74,0.25,22800,4954.312031,1.5922943835
1000,400,3.71,500,6.84,750,15.79,-1.0,28000,964.9105748,1.9399330066
600,200,2.0,600,8.21,600,8.21,0.75,20400,394.598402,1.1559825853
300,300,1.26,300,11.84,75,5.72,1.0,10800,168.3795094,3.9218740857
300,300,1.11,150,8.68,300,16.26,0.25,3600,406.753353,0.6160487094
86,300,2.57,225,17.17,300,16.26,-0.25,4200,1547.55818,1.771937501
900,257,7.71,675,41.57,675,41.57,-1.0,19800,17173.17713,2.6918387658
900,900,4.32,450,31.03,900,42.16,0.5,9000,11629.63438,0.4795467995
100,400,16.0,400,24.63,100,16.0,0.0,13600,1068.832899,3.5686138314
320,800,6.86,200,6.86,600,17.05,-0.25,4800,1354.551383,0.4040700141
400,400,1.48,300,8.53,300,8.53,0.75,16000,101.7933403,1.207438052
300,100,12.0,300,19.58,75,12.0,0.25,6600,992.3794486,4.5143452596
1000,1000,4.19,250,20.0,1000,28.42,-0.75,36000,1402.609649,1.1895615193
1000,1000,3.71,250,17.24,750,46.18,0.25,8000,4752.138329,0.4023175013
300,150,5.4,75,5.45,75,5.45,-1.0,4800,23.10305129,2.7149166695
700,280,8.13,525,18.79,175,8.13,-0.25,19600,1778.87527,8.4454738265
200,600,3.38,150,12.0,150,8.68,-0.25,21600,36.01762071,2.2247260045
257,900,3.77,675,26.64,675,26.64,-1.0,21600,7137.517805,2.6151859833
150,600,10.8,300,10.8,450,11.13,0.5,16800,238.994196,1.1056113153
600,150,24.0,600,28.11,600,28.11,-0.75,9600,19999.16746,3.137170914
900,257,6.11,450,19.42,450,19.42,0.75,23400,716.6813084,1.2884401326
600,400,24.0,600,30.32,600,24.0,0.75,21600,2764.499108,1.2421607936
600,240,24.0,600,36.95,600,36.95,-0.75,20400,11271.50356,3.013416146
700,200,28.0,700,28.0,175,28.0,-1.0,23800,3933.449666,3.5047063492
700,350,3.36,350,22.84,525,30.39,-0.25,21000,1759.113945,1.7760171899
240,600,4.08,300,21.79,600,34.74,1.0,4800,4699.226841,0.4813184072
400,400,7.2,100,7.2,100,7.2,0.75,9600,16.18039857,1.1539438488
500,200,3.4,125,6.78,125,6.78,-0.25,11000,29.38477992,2.5073565736
300,120,3.48,300,21.79,75,3.48,-0.75,12000,863.4215103,12.9085203153
800,533,9.29,200,12.32,200,12.32,0.75,22400,65.10586557,1.2142801629
800,200,3.84,800,43.37,200,10.11,0.0,17600,16677.84097,9.9187518964
400,400,2.25,400,17.26,400,17.26,-0.75,12800,2000.696553,2.8641464425
267,400,7.2,300,7.2,400,17.26,0.75,16000,226.0064311,1.1094720796
1000,1000,6.79,1000,76.32,500,38.16,-0.75,34000,32644.06512,3.992447913
700,233,8.13,175,13.36,175,13.36,0.5,16800,76.7834747,1.4089566035
1000,500,3.71,250,14.47,250,11.71,-0.25,40000,101.6613835,2.5194571727
400,114,1.48,300,8.53,300,8.53,0.0,8800,360.7659145,2.1271256075
700,233,12.6,350,15.11,175,12.6,-0.5,26600,434.1697563,4.6808178709
900,450,7.71,225,7.71,900,68.68,0.25,28800,9325.975564,3.9247575558
600,200,2.88,150,4.26,150,5.37,0.75,8400,21.86592497,1.1671157466
600,600,5.14,300,24.0,300,14.05,-0.75,22800,729.7619776,3.3078459241
500,333,2.4,375,30.0,250,15.39,-0.5,17000,2056.950912,4.7300359104
533,800,14.4,800,31.58,800,64.0,-0.5,12800,49038.90127,2.0401729794
600,150,5.14,150,5.37,600,23.68,-1.0,18000,737.8260616,2.6753311291
600,600,24.0,450,24.0,300,24.0,-1.0,10800,4238.353867,2.3364780403
300,150,1.0,225,13.03,225,13.03,0.25,4200,724.8959701,1.6420725671
900,225,3.34,675,49.03,675,49.03,-1.0,28800,14792.70649,2.727225433
500,167,1.86,250,6.18,375,17.57,-1.0,13000,442.3644233,2.3049360903
200,600,2.0,450,32.68,450,4.5,0.5,21600,1230.656276,2.4155450434
700,233,2.33,350,16.39,350,16.39,-0.5,21000,742.0632318,2.9751072831
280,700,6.0,175,6.0,525,22.66,-0.25,21000,642.0049796,3.1200646874
1000,1000,6.79,250,9.87,1000,24.74,-0.25,40000,782.6046382,1.2693222232
700,700,8.13,700,8.13,350,15.11,1.0,21000,825.4472302,1.529618066
700,175,2.93,525,18.79,525,14.92,1.0,25200,581.7126991,1.1244374428
400,400,7.2,300,24.0,300,24.0,0.0,3200,9338.726037,1.8224459746
250,1000,5.62,750,26.84,1000,24.74,0.0,36000,4056.222223,1.6667020504
800,800,9.29,800,16.84,800,16.84,-0.75,16000,14192.78562,2.8296226761
300,200,1.44,150,5.92,150,5.92,0.75,9600,18.01640363,1.2250889432
500,333,9.0,500,12.37,500,12.37,0.75,19000,507.2383335,1.1699424578
500,125,5.81,125,9.08,250,7.11,-0.25,13000,48.45414218,1.4831723867
800,320,4.5,400,12.84,400,12.84,-0.75,8000,4034.042201,2.9908144251
467,700,8.13,700,25.05,700,35.37,1.0,5600,30197.04273,0.8237771867
500,250,5.81,125,10.0,500,14.21,1.0,19000,111.9942625,0.891474371
500,167,9.0,125,9.0,125,9.0,-0.75,2000,850.0989585,2.9024203042
233,700,2.33,525,11.05,175,12.07,-0.25,7000,2805.302041,3.1403109432
1000,1000,18.0,750,60.0,250,18.0,-0.5,18000,23094.16326,5.7432533776
700,467,3.94,175,4.97,175,4.97,-0.5,16800,36.388912,2.8666041531
800,800,4.5,200,8.63,800,34.53,0.25,20800,1604.167374,1.3774266182
1000,500,18.0,500,38.16,500,38.16,1.0,38000,1480.985833,1.0483279028
800,200,9.29,200,10.11,800,64.0,-1.0,12800,13768.82467,3.0903429009
900,257,4.32,225,4.32,675,21.67,1.0,19800,351.2511893,0.9031200561
700,700,28.0,175,28.0,700,35.37,0.75,19600,1882.808335,0.9968934423
167,500,1.86,250,7.11,250,20.0,0.25,7000,422.4308711,1.2417369268
800,320,5.43,600,36.95,800,22.74,0.75,11200,10120.72017,1.0287925814
600,171,3.38,150,12.0,150,10.34,-0.5,2400,1489.662035,3.1297388914
400,600,4.08,150,8.13,600,28.11,-0.5,19200,1261.665342,3.159542604
320,800,3.84,200,12.32,800,16.84,0.75,16000,404.3435898,0.4821039774
900,900,4.32,450,27.71,675,51.51,0.25,14400,7273.575715,1.011932518
700,233,28.0,350,28.0,350,28.0,0.25,22400,1275.317318,1.6118385775
700,280,4.75,525,11.05,175,14.0,-1.0,16800,387.8019528,1.6980342408
500,125,9.0,250,19.08,250,19.08,0.5,7000,838.5260359,1.4701596287
300,900,6.11,225,11.37,225,13.03,-1.0,14400,268.7829794,2.5773774383
400,200,4.65,100,5.79,300,22.89,0.0,14400,261.63974,3.1449405435
600,240,3.38,450,31.03,600,36.95,-0.25,9600,11086.44373,1.8174753464
225,900,10.45,225,13.86,675,36.59,-1.0,23400,4385.752455,5.0388837532
500,167,5.81,500,28.95,250,19.08,0.75,16000,1639.195673,2.1936640527
300,300,1.44,225,10.54,225,10.54,-0.25,9600,233.726575,2.21779978
600,240,2.23,150,9.24,150,9.24,0.75,16800,22.09294637,1.2602238174
75,300,2.57,75,2.57,150,3.16,-0.75,1200,75.59240652,0.8011534039
500,143,1.67,125,4.93,500,19.74,0.5,9000,374.5549852,1.0748772118
1000,400,3.33,250,19.08,1000,68.95,1.0,38000,6477.492195,2.2925510971
500,250,2.81,250,4.34,250,4.34,-0.75,17000,64.05831034,3.4568138692
400,100,16.0,300,17.37,400,16.0,-0.5,5600,3289.000739,2.3123070492
400,114,1.67,100,3.21,100,3.21,-0.25,12000,4.455262016,2.7582609175
700,175,2.93,350,6.08,525,36.2,0.25,9800,2254.913794,1.203223389
100,300,2.04,225,8.88,75,5.72,0.0,10800,67.75194501,4.0186401053
500,167,2.09,125,8.16,125,8.16,1.0,19000,8.570863369,1.0889014951
300,86,3.48,300,7.42,300,7.42,0.25,10200,163.9724686,1.7344419828
1000,1000,3.71,250,8.95,750,51.71,0.25,22000,3434.418118,1.7372070431
100,400,1.67,400,18.74,100,6.53,-0.25,13600,644.0050221,5.8598264666
400,133,2.72,400,27.58,400,27.58,-0.5,14400,3295.270973,2.725055495
900,300,3.77,225,3.77,450,34.34,1.0,19800,553.2817149,1.6028341871
500,200,2.4,500,30.79,375,3.75,1.0,9000,3453.578041,2.4328793456
900,900,36.0,450,36.0,450,36.0,0.0,36000,2679.124901,1.8093254265
333,500,1.67,500,40.0,500,6.84,0.0,6000,20284.49268,2.9394120292
467,700,3.36,175,3.36,525,32.33,0.5,21000,809.1237844,2.6219963878
300,150,2.04,75,3.79,225,16.34,-1.0,11400,119.8831705,4.1511584908
667,1000,18.0,1000,28.42,750,35.13,-0.5,26000,17611.34262,2.79015295
75,300,1.11,75,2.13,225,7.22,1.0,9600,11.2386326,1.2509424838
267,800,2.97,600,8.21,200,4.95,0.5,25600,256.6832362,3.6192882038
800,320,4.5,200,11.58,800,16.84,-0.75,27200,385.8678019,1.1091333458
500,250,3.4,125,8.16,375,12.04,-0.75,9000,162.5758773,1.0040127647
800,800,2.97,600,32.53,600,21.47,0.5,25600,2930.032734,1.5614714483
300,86,2.57,150,12.0,150,12.0,-0.75,9600,144.939764,3.0327455703
1000,250,8.57,250,20.0,1000,54.21,0.0,32000,6094.941841,2.4584584824
1000,400,18.0,250,18.0,1000,43.16,0.0,2000,38920.96804,0.1642265794
300,150,2.04,75,4.07,75,3.51,0.75,600,198.899537,1.1254658231
900,600,3.0,675,14.21,675,14.21,0.5,28800,1109.648531,1.3532941385
1000,250,3.71,1000,65.26,750,46.18,0.25,22000,41061.05728,2.4066965216
75,300,1.69,225,12.2,75,3.24,-0.5,1800,523.6879227,1.810861072
600,600,24.0,450,31.03,150,24.0,-0.75,12000,3210.610986,2.7893156371
267,800,9.29,800,49.26,800,31.58,0.75,9600,35138.39194,1.3176146455
1000,250,3.71,1000,57.89,750,37.89,0.75,20000,25847.62771,1.7208293652
200,500,20.0,250,20.0,125,20.0,0.5,5000,1317.280838,2.0594960633
300,75,1.0,300,17.37,300,17.37,0.75,6600,818.110282,1.2209355112
600,300,24.0,450,24.0,450,24.0,0.5,6000,8047.754552,1.3508549891
350,700,8.13,175,8.13,350,8.13,-0.5,22400,72.34969991,1.5156319267
450,900,36.0,450,36.0,450,36.0,0.75,12600,5217.925754,1.140294315
100,300,1.11,150,7.03,150,6.47,0.75,4200,66.08580577,1.1663299179
533,800,14.4,200,15.26,600,21.47,-0.25,17600,783.0540619,1.1715851369
75,300,2.04,225,7.22,225,6.39,-0.5,10200,92.84191246,2.3179375499
600,400,3.38,450,26.05,450,24.39,0.0,7200,9307.459045,1.9869265938
800,533,4.5,800,28.63,800,28.63,0.25,28800,5262.919538,1.6195605692
175,700,3.36,525,14.92,175,3.36,0.0,5600,3730.027622,3.7438971669
500,143,5.81,125,8.16,125,8.16,0.0,14000,26.39167829,2.0164375666
1000,400,4.8,500,34.47,250,17.24,1.0,6000,13780.13546,2.6536243039
700,467,28.0,700,56.0,175,28.0,0.25,4200,150785.201,6.1208180468
200,500,20.0,375,30.0,375,20.0,0.0,15000,1874.048482,1.9368530909
400,267,2.25,300,14.05,300,4.11,0.5,15200,199.0922757,2.1796663554
400,200,1.48,200,16.0,400,30.53,-0.5,4800,2868.188146,1.4090056674
500,250,2.09,500,23.42,375,30.0,0.25,8000,6419.195449,1.9264512179
400,400,4.65,100,4.65,300,18.47,1.0,10400,116.7402658,1.2438349752
500,125,2.4,250,11.71,250,18.16,-0.75,18000,326.3323335,2.9219183899
350,700,2.93,175,3.04,525,26.53,0.75,2800,1280.644147,0.1674402446
900,900,7.71,675,19.18,675,19.18,-0.75,9000,32647.29757,2.7559997037
500,333,4.29,500,28.95,250,12.63,-0.25,10000,7198.852565,6.1825741695
133,400,2.72,300,6.32,100,6.89,-1.0,5600,88.55215017,0.9789327672
1000,333,5.62,1000,57.89,250,8.95,0.5,34000,12649.79798,6.569473286
800,400,3.84,400,26.11,400,26.11,0.0,28800,1077.258919,1.9503417564
86,300,5.4,225,12.2,75,5.45,-0.5,5400,255.6092891,4.3279278007
450,900,10.45,675,39.08,450,10.45,1.0,3600,88162.61987,2.1103573043
400,200,1.33,300,4.11,300,19.58,0.25,8000,409.6513457,1.1937859716
300,100,1.44,150,10.89,150,10.89,0.75,11400,39.77386037,1.2077940146
800,400,3.35,200,10.11,400,17.26,0.25,24000,143.4451421,1.2248234814
900,600,36.0,675,36.0,225,36.0,-0.5,1800,194292.0111,1.3829857196
100,400,1.48,400,14.32,100,2.47,0.5,16000,234.0710409,5.3552968808
500,143,2.4,500,27.11,375,14.8,0.75,11000,2515.912195,1.8793383698
400,400,2.72,300,7.42,400,21.68,1.0,15200,284.0954584,0.944391268
500,333,2.81,125,4.93,250,2.81,-0.75,11000,26.53983314,1.5451926948
600,300,2.23,600,25.89,150,9.79,-0.5,8400,5553.021443,4.2906970134
500,143,3.4,125,5.39,500,34.47,0.5,11000,1435.918084,2.5723999711
400,267,1.92,300,5.21,200,7.16,0.0,5600,503.7811681,2.6512312733
800,267,9.29,800,22.74,400,29.05,0.75,27200,2387.635865,1.6882620901
120,300,1.69,225,9.71,225,15.51,-0.5,10800,257.8284413,2.3288469382
160,400,1.33,100,7.26,100,7.26,0.5,7200,16.01719775,1.3307938846
233,700,4.75,700,37.95,175,12.71,-1.0,16800,3115.872527,2.6585542277
900,225,7.71,450,7.71,450,7.71,-0.25,25200,405.4786301,2.956968853
700,175,2.93,700,35.37,700,50.84,0.0,26600,9331.76289,1.9050153329
600,600,4.08,150,9.79,150,9.79,0.75,14400,32.23344393,1.1783020514
333,500,20.0,375,28.62,125,20.0,0.5,19000,869.4745359,2.6208151877
700,700,4.75,175,6.26,175,6.26,1.0,14000,27.86107729,1.0586981536
300,300,1.69,150,7.58,150,7.58,-0.25,1800,927.0181875,2.1529510836
300,75,1.11,300,14.05,225,7.22,-0.25,4200,2170.428925,4.8312401457
600,400,2.0,450,12.79,450,12.79,0.5,22800,400.0625342,1.4310614363
500,333,1.86,125,9.54,375,16.18,-0.5,18000,155.1969699,1.7259443218
1000,250,40.0,750,54.47,500,40.0,-0.5,4000,318420.8115,3.5219919094
800,200,3.35,600,6.0,600,6.0,0.25,8000,2824.844535,1.583032635
1000,333,11.61,1000,46.84,1000,46.84,0.5,40000,11614.40095,1.4094650712
700,280,12.6,525,36.2,175,12.71,0.5,2800,60254.154,4.8407024251
350,700,8.13,175,9.49,525,16.86,0.0,4200,1056.945088,0.3443936296
800,800,3.84,600,48.0,800,61.05,-0.75,22400,23674.76367,2.3073936245
200,400,7.2,400,20.21,100,7.2,0.5,4000,4197.838467,5.0271466158
500,143,1.86,250,2.5,250,2.5,0.75,18000,10.66043567,1.4170802901
900,900,4.32,675,26.64,675,26.64,-1.0,19800,10984.41519,2.7415591146
300,200,2.57,75,5.72,75,5.72,0.0,1800,69.65388323,1.9308921869
267,400,3.43,400,21.68,300,17.37,0.0,3200,13337.48099,2.4897353227
400,800,5.43,800,49.26,800,34.53,0.0,12800,36934.18645,1.974894493
700,700,2.6,350,18.97,525,22.66,1.0,8400,1817.525237,0.5424885832
600,200,2.88,600,28.11,600,32.53,-0.5,16800,8854.818879,2.8029516421
257,900,3.0,675,24.16,225,7.22,0.5,21600,2004.625273,4.5216533219
600,240,6.97,600,43.58,150,7.58,1.0,22800,2599.338848,4.4849183887
150,300,5.4,150,5.4,75,5.4,0.75,8400,17.4930805,1.8280867638
800,229,2.97,200,13.05,200,4.95,0.0,4800,843.8581661,2.8360628869
400,133,16.0,100,16.0,100,16.0,-1.0,4800,297.7733359,2.4877419528
400,160,7.2,100,7.2,100,7.2,0.0,1600,310.0738203,1.9855909883
267,800,2.67,200,10.11,800,8.0,-1.0,20800,340.0756046,1.2156713438
1000,250,4.8,250,19.08,250,19.08,0.5,26000,186.6052678,1.4580919214
900,257,16.2,225,16.2,675,31.62,0.25,1800,16342.11285,0.2313438146
300,100,3.48,300,5.21,75,3.79,-0.25,7800,197.0759839,8.9062373484
700,233,8.13,175,8.13,175,8.13,0.0,25200,35.17289415,1.9819980703
1000,250,3.71,250,12.63,250,9.87,-0.25,10000,663.5132157,2.9903555514
300,600,2.23,600,45.79,300,5.21,0.0,19200,6409.563159,6.0732963951
600,200,2.0,600,30.32,450,9.47,-0.75,19200,4598.197609,4.8249942764
600,600,3.38,450,31.03,150,3.38,-0.25,16800,2844.175681,10.2855743967
400,400,3.43,300,11.84,300,11.84,0.5,8000,560.9395855,1.3511364712
75,300,3.48,300,18.47,225,3.48,0.5,7800,501.1284556,2.7424059634
233,700,2.33,525,34.26,175,11.42,-0.25,7000,10839.49827,5.2000585868
300,300,5.4,300,15.16,300,17.37,0.25,7800,869.3797215,1.5190169707
800,200,6.86,800,13.89,800,13.89,0.25,32000,1427.298406,1.7494287187
300,200,1.44,225,16.34,300,21.79,0.0,7200,862.9468877,1.5475840637
300,900,4.32,900,9.0,450,32.68,1.0,16200,2822.876737,0.9111620389
600,400,4.08,150,9.79,600,34.74,-0.75,16800,1851.719553,2.754276281
900,300,3.0,450,31.03,900,25.58,-0.5,32400,2897.012064,1.6416018598
900,257,3.77,675,24.16,225,11.37,0.5,27000,1718.626265,4.3659271479
600,200,3.38,150,6.47,600,34.74,0.25,14400,1618.317423,2.3974680856
500,250,3.4,375,17.57,125,7.24,0.5,14000,532.3336692,4.6555602356
700,700,12.6,350,25.42,175,12.6,0.5,15400,978.6324966,3.1031465256
400,800,6.86,600,32.53,200,13.05,-0.75,1600,33961.7439,0.5504919755
267,800,3.84,400,27.58,600,14.84,-0.25,28800,1163.463681,1.9082579622
143,500,2.09,250,19.08,125,9.54,-0.75,17000,241.9293285,4.0552010267
160,400,4.65,300,22.89,100,4.65,0.25,3200,3578.855964,5.6448856001
