hw1,hw2,tw,bf1,tf1,bf2,tf2,psi,L,y,y_norm
400,160,3.43,100,5.42,200,10.11,-0.25,13600,28.97428569,1.8480322589
400,400,1.48,100,4.68,100,4.68,-0.75,11200,11.34022826,3.008732189
500,500,2.4,250,15.39,125,5.86,-0.25,15000,270.3530979,5.9900231841
600,200,6.97,600,21.47,600,21.47,0.75,4800,16759.88344,1.0891217292
400,600,24.0,300,24.0,150,24.0,0.0,16800,877.3243167,2.4314497209
800,200,2.67,600,36.95,200,16.0,-0.25,30400,3828.566957,7.3506187662
1000,333,6.79,500,19.74,500,19.74,-0.25,38000,1017.000845,2.5085693778
267,800,2.67,200,10.84,800,25.68,-0.25,8000,3490.483935,0.9488436163
300,150,1.44,150,5.37,150,5.37,-0.5,3000,246.3814285,2.886228968
1000,400,5.62,750,32.37,750,35.13,-0.25,40000,5780.43883,2.3726719447
233,700,8.13,525,24.59,175,8.13,0.75,8400,3880.342088,3.9011251476
900,257,10.45,900,62.05,900,62.05,-0.5,18000,82511.34846,2.9611266026
400,100,1.67,300,20.68,300,20.68,-0.5,13600,1115.877831,2.7653794504
400,267,1.33,100,6.16,100,6.16,-1.0,4800,52.03918018,2.741092954
400,1000,18.0,750,60.0,750,37.89,-0.5,28000,19796.96857,2.6832162357
400,1000,8.57,1000,50.53,250,16.32,1.0,24000,12313.02333,4.0459872774
400,100,2.25,100,2.25,100,2.25,1.0,1600,34.66920381,0.8923826785
700,200,12.6,700,37.95,700,37.95,0.25,15400,13378.86315,1.7282913464
320,800,3.35,400,30.53,400,20.21,1.0,22400,829.4341578,1.1890800428
800,800,2.97,600,41.37,600,41.37,1.0,24000,4192.064963,1.0215917527
600,900,3.77,450,32.68,450,4.5,0.25,27000,1319.463962,2.8246302659
171,600,2.0,450,19.42,150,2.0,-0.5,12000,824.4173545,4.5772756671
800,267,5.43,200,5.43,200,14.53,-0.25,1600,4131.04731,1.3994789026
800,400,4.5,200,7.89,400,32.0,0.75,14400,543.1865373,1.2474399415
600,300,10.8,300,10.8,150,10.8,-0.5,18000,317.7251478,4.5070623908
267,400,1.48,100,3.21,300,5.21,0.5,9600,9.826436608,0.4157869185
400,200,1.92,400,27.58,200,8.63,0.25,9600,2365.922619,4.6897802507
1000,286,11.61,750,29.61,750,29.61,0.25,18000,10060.06553,1.7215358808
400,133,1.92,300,12.95,400,32.0,0.75,12800,931.2967394,1.3112709549
500,500,2.4,125,7.7,375,14.8,1.0,7000,114.3135396,0.3249430889
800,400,4.5,800,64.0,400,30.53,-1.0,24000,17729.67232,3.6301150016
500,250,4.29,250,10.79,500,6.84,0.5,17000,115.9811495,0.8319961975
800,800,3.84,800,52.21,800,52.21,-0.75,17600,52312.2346,2.8495824338
900,257,3.34,225,4.74,675,6.75,-0.75,5400,860.1557228,0.4724909056
300,150,1.69,225,15.51,225,15.51,0.0,5400,782.554107,1.9927635865
300,200,3.48,300,9.63,75,5.45,0.0,4200,1050.967197,7.4067793305
1000,286,11.61,1000,32.11,250,13.55,0.25,38000,5050.616568,5.7917875126
467,700,3.94,350,8.66,525,38.13,1.0,28000,786.7408375,1.3862307047
400,114,1.92,300,18.47,200,7.16,-0.5,10400,1026.844111,6.4854552673
1000,500,4.8,250,16.32,250,16.32,0.25,28000,156.3044929,1.6984329574
1000,1000,11.61,500,25.26,1000,61.58,0.75,26000,7435.133696,1.0091454038
467,700,2.33,350,11.24,175,8.2,0.25,19600,221.3307462,3.3978891305
900,257,36.0,450,36.0,450,36.0,0.0,18000,5535.989982,1.9797860415
400,400,2.25,400,32.0,400,20.21,0.5,11200,2585.36682,1.5863442982
600,200,24.0,300,24.0,150,24.0,0.25,15600,809.7776951,2.2132843292
900,257,10.45,900,68.68,675,31.62,1.0,36000,10119.76403,1.6405425407
1000,1000,3.33,500,40.0,500,40.0,0.75,10000,11949.58243,1.1444071592
800,800,6.86,200,12.32,600,10.42,-0.5,3200,4217.15778,0.4214353552
114,400,1.92,100,7.63,400,8.42,0.5,4800,111.1700375,0.4058979227
400,133,16.0,400,16.0,400,29.05,-0.75,5600,8668.595843,2.7954650534
400,400,2.72,200,12.32,400,6.95,1.0,16000,61.91328971,0.6119429574
1000,667,3.33,250,8.95,1000,54.21,0.5,20000,5846.212065,1.5020547844
800,320,4.5,400,24.63,400,24.63,0.0,32000,854.3394082,1.958699441
1000,1000,4.19,250,12.63,250,12.63,0.0,22000,180.8578758,1.8963763803
500,143,2.4,125,7.7,125,7.7,-1.0,17000,23.70481963,2.9512280721
200,600,6.97,150,12.0,150,10.34,-1.0,2400,1186.666507,2.3746150817
900,300,36.0,900,36.0,900,36.0,-0.5,34200,15484.29926,2.8384127238
1000,1000,40.0,500,40.0,500,40.0,-0.5,2000,436353.4719,1.908745288
100,300,1.26,225,12.2,75,1.3,0.5,10200,89.72520431,5.7296468978
300,300,2.57,150,3.71,225,9.71,0.5,8400,38.969566,0.9229801106
700,700,2.33,175,7.55,700,32.79,-0.5,9800,2059.375173,0.8456897013
300,86,1.0,150,9.79,150,9.79,-0.75,7800,132.8361131,3.193430615
240,600,10.8,300,21.79,150,10.8,-1.0,19200,346.2786814,3.0457915199
500,167,2.09,375,30.0,375,30.0,-0.25,6000,9970.406735,2.5330846122
1000,500,3.71,750,7.5,1000,65.26,0.25,30000,9878.743393,1.6881909197
700,700,8.13,525,12.99,525,14.92,-0.25,25200,1061.110107,2.1279113427
800,800,9.29,800,46.32,800,46.32,0.0,25600,16742.19186,1.8713391935
267,800,3.35,600,10.42,200,5.68,0.5,17600,664.6169746,3.7799950496
600,600,24.0,600,48.0,300,24.0,0.75,9600,15701.44764,2.7858149365
229,800,4.5,600,43.58,600,19.26,0.25,30400,3468.992282,2.0199141257
500,333,1.86,125,8.62,250,12.63,0.5,1000,1744.682808,0.3358739129
200,400,1.92,300,21.79,200,10.84,0.0,4000,3406.968578,3.2973233721
500,167,2.09,125,8.62,500,14.21,0.0,19000,143.2674598,1.3355024816
125,500,2.81,375,5.13,125,2.81,-0.25,10000,120.2042424,3.2477991865
900,360,4.32,675,16.7,450,32.68,1.0,9000,7230.789514,1.0661930448
667,1000,6.79,750,29.61,250,6.79,-1.0,10000,2471.980231,0.69888332
500,333,2.81,500,36.32,500,36.32,1.0,14000,3738.918123,1.0307384024
300,86,2.04,300,15.16,300,15.16,1.0,10800,301.7585626,1.0522952115
900,600,4.32,450,9.47,450,9.47,-1.0,28800,493.2544925,3.0273628939
500,143,2.09,250,8.03,125,7.24,-0.25,11000,184.9117468,5.3314902211
1000,250,5.62,750,24.08,750,24.08,0.5,32000,2563.652742,1.445108326
300,120,2.57,75,3.24,75,3.24,-1.0,10800,3.165713709,2.9753864204
143,500,2.4,125,5.86,250,12.63,0.25,12000,66.56471796,1.5962307324
900,257,3.34,450,31.03,450,16.11,0.5,12600,3386.522216,1.8310595502
300,100,1.11,75,6.0,300,5.21,-0.75,10200,16.87055366,0.8717653638
900,900,7.71,900,72.0,900,25.58,-1.0,19800,49798.45399,2.5138077117
500,200,2.4,250,3.42,250,3.42,-0.75,8000,165.5124456,3.1332609623
400,200,2.25,100,7.63,300,10.74,0.5,1600,326.8343107,0.2096116946
667,1000,18.0,1000,24.74,250,20.0,0.5,8000,55356.48734,4.1945109516
150,300,2.57,75,2.57,300,16.26,-1.0,8400,353.2031888,5.7334572654
225,900,16.2,675,16.2,900,42.16,0.75,21600,5207.631982,1.1253306476
900,450,36.0,900,36.0,900,36.0,1.0,32400,6187.022615,1.0222242661
1000,250,40.0,1000,40.0,1000,40.0,0.5,24000,18840.88098,1.4298126747
400,100,4.65,300,15.16,400,5.47,1.0,7200,500.0964204,1.0929167301
286,1000,18.0,1000,35.79,250,18.0,0.25,40000,4425.602259,3.8969792231
400,800,2.97,200,2.97,600,23.68,1.0,11200,462.8450495,0.5798157047
229,800,3.84,400,27.58,200,16.0,0.0,16000,1444.48969,3.4697909176
320,800,3.84,400,12.84,400,24.63,-0.5,12800,1828.992996,1.9427069495
700,200,28.0,175,28.0,525,28.0,0.75,26600,781.555008,1.1944962973
600,400,4.08,300,22.89,600,48.0,0.0,8400,7019.023839,1.199881188
500,500,5.81,375,30.0,125,5.81,0.5,9000,2549.549704,5.8847397336
600,300,2.23,150,11.45,300,8.53,0.5,8400,98.78581227,0.6504809477
800,320,2.97,600,36.95,400,8.42,0.0,20800,5501.920863,5.1777920299
1000,1000,4.8,750,37.89,750,37.89,-0.75,34000,11537.76712,2.8536116433
1000,1000,4.19,750,15.79,1000,50.53,0.75,18000,8443.880576,0.6133233676
400,100,1.92,400,14.32,200,13.79,1.0,16000,249.1786267,1.5178973545
200,400,7.2,300,7.2,100,7.2,-0.75,6400,167.5820738,1.7641729472
257,900,7.71,900,68.68,450,29.37,0.5,30600,14415.76072,2.8305180187
700,467,12.6,350,22.84,350,22.84,-0.5,15400,2005.79232,2.7145358251
700,280,12.6,175,12.6,700,12.6,-0.75,9800,656.185304,0.6011915497
700,350,4.75,175,8.84,350,4.75,0.25,25200,28.08120979,1.0517915006
300,86,1.0,150,8.13,150,8.13,1.0,9000,27.1731469,1.0816364048
1000,1000,4.8,750,40.66,750,54.47,0.75,24000,10213.50708,1.0758555248
700,350,2.33,525,38.13,525,16.86,1.0,25200,1722.760745,1.3662369026
100,300,12.0,75,12.0,150,12.0,-0.25,4800,129.3806987,1.6722708478
500,250,2.81,250,20.0,250,5.26,1.0,8000,430.131282,1.6145343593
500,250,20.0,500,20.0,250,20.0,0.25,10000,3344.637202,2.81060879
900,600,16.2,225,17.17,675,34.11,0.75,7200,2343.867987,0.3529520953
500,1000,40.0,1000,76.32,1000,40.0,0.0,28000,43949.92539,2.1721050822
700,233,28.0,175,28.0,175,28.0,-0.75,18200,795.1298376,2.7774381315
800,533,32.0,800,34.53,600,32.0,-0.5,28800,11650.90433,3.3265219307
500,500,2.4,250,4.34,375,14.8,-1.0,9000,497.0133087,1.4406793689
300,120,1.11,300,10.74,225,3.91,0.0,7200,483.1221557,4.0775925484
800,229,6.86,800,37.47,800,37.47,0.0,19200,16913.98706,2.1078261339
900,450,16.2,675,26.64,900,18.95,0.0,36000,2982.709111,1.7869857576
233,700,2.93,175,10.13,525,40.07,0.75,19600,1301.900212,2.2550475007
1000,1000,4.8,500,30.79,250,10.79,-0.5,24000,2506.117737,5.2208572297
200,400,4.65,100,6.16,200,4.65,0.75,14400,7.786906623,0.8436671091
333,1000,4.19,750,40.66,500,21.58,-0.75,36000,5541.760615,3.5068224231
500,500,4.29,250,8.95,250,9.87,1.0,14000,89.24561657,1.0307282971
250,1000,18.0,500,30.79,250,18.0,-0.75,20000,2462.334258,3.279880531
250,500,20.0,500,20.0,500,20.0,0.75,18000,1198.840556,1.1551634112
1000,286,3.33,500,8.68,500,8.68,0.25,34000,250.2647128,1.9175679991
400,600,5.14,600,10.42,600,39.16,0.25,12000,4741.474827,1.1312992198
600,171,2.0,300,15.16,300,15.16,-0.5,20400,442.7576139,2.9048999974
600,200,2.88,300,10.74,300,10.74,-0.75,8400,1072.893787,3.1879269157
1000,667,40.0,500,40.0,500,40.0,1.0,14000,6713.320784,1.0189549566
500,500,1.67,500,17.89,500,17.89,-0.75,13000,4129.318877,2.8556295463
500,200,9.0,125,9.0,500,36.32,0.75,20000,1015.333098,2.8181873944
300,120,12.0,225,13.86,225,13.86,0.0,12000,259.5762126,1.9443452828
267,800,6.86,800,37.47,800,28.63,0.25,17600,12390.99739,1.6360872538
900,225,16.2,450,34.34,450,16.2,-0.5,36000,1936.038969,3.4813324235
700,200,4.75,350,24.13,350,24.13,1.0,12600,991.1552318,1.0678329094
240,600,2.51,150,5.37,150,5.92,-0.75,19200,16.9983439,2.5865785517
700,700,28.0,350,28.0,350,28.0,0.5,14000,2055.655572,1.329906627
200,700,12.6,350,18.97,175,13.36,-1.0,8400,893.5558618,1.8565233607
333,1000,3.33,250,19.08,250,8.03,0.0,40000,99.40189342,2.3678676785
400,200,2.25,300,19.58,400,4.0,0.0,12000,657.4720002,2.4398545698
150,600,10.8,150,10.8,600,39.16,-0.75,22800,4368.007994,7.846022877
800,267,6.86,400,24.63,200,13.05,1.0,32000,301.5951346,2.0783151218
900,360,7.71,450,7.71,225,18.0,0.25,3600,9225.786133,2.1428072372
500,1000,8.57,750,37.89,500,38.16,-0.5,24000,11556.48718,2.9984628063
1000,250,3.33,500,14.21,500,14.21,0.75,32000,376.7610885,1.310523939
500,333,5.81,500,17.89,375,24.47,1.0,13000,1381.834058,1.1558902352
667,1000,4.19,1000,50.53,1000,32.11,-1.0,26000,35097.32671,2.7439817115
600,400,10.8,600,17.05,600,45.79,0.5,15600,4957.912904,1.2342273484
800,400,6.86,600,12.63,600,12.63,-0.25,22400,1678.207018,2.4684294741
1000,286,18.0,500,18.0,500,18.0,-0.75,24000,2314.678123,3.119013967
600,400,10.8,450,22.74,450,22.74,-0.25,22800,1713.693702,2.336562594
350,700,3.36,350,28.0,175,4.33,0.75,2800,13262.51137,3.6922077695
500,167,9.0,500,19.74,500,19.74,1.0,5000,6373.283603,0.9669821722
300,200,3.48,75,3.48,75,3.48,1.0,3000,8.851770801,1.0084490609
143,500,2.09,375,18.95,125,9.08,-0.75,18000,401.3318568,4.0272315337
300,300,2.04,150,3.71,150,3.71,0.0,12000,11.57397102,1.9518561157
167,500,2.81,375,28.62,125,7.24,-1.0,15000,741.0549792,3.809942323
150,300,1.11,300,12.95,225,18.0,-1.0,6000,1240.767479,2.5325086492
1000,1000,4.8,250,19.08,1000,24.74,-0.75,38000,1017.227634,1.086938907
900,600,6.11,900,28.89,450,16.11,-0.75,30600,5031.843708,3.5376045262
800,800,32.0,400,32.0,800,32.0,-0.25,11200,10382.36744,1.0545453364
120,300,1.69,225,9.71,150,10.34,-1.0,9000,152.4402393,2.4891284539
800,533,3.84,200,7.89,800,40.42,0.75,30400,1723.365378,2.2832276531
900,300,16.2,225,16.2,225,16.2,-1.0,27000,289.6795121,2.7067556644
500,500,2.4,125,7.24,125,7.24,-0.75,12000,37.26804846,2.9043174152
700,200,12.6,350,12.6,350,12.6,1.0,25200,164.3906713,1.0836881202
250,500,5.81,250,17.24,125,6.78,-0.75,20000,189.4044962,4.9253108086
400,114,4.65,200,4.65,300,7.42,-0.5,5600,237.8953929,1.5874863178
1000,1000,18.0,1000,80.0,250,19.08,-0.5,22000,58773.49619,7.8575244973
800,320,2.97,600,10.42,600,10.42,-0.75,20800,1760.782349,3.0719874575
900,360,3.0,225,9.71,225,12.2,0.0,1800,7159.420636,1.669380352
500,500,9.0,125,9.0,250,9.0,-0.5,15000,73.55640247,1.5968180093
400,100,16.0,200,16.0,200,16.0,-0.5,4000,1759.480555,3.0230996802
300,200,1.26,75,2.68,300,18.47,-1.0,9000,265.0396985,3.7716598872
150,600,2.23,450,26.05,300,9.63,1.0,22800,590.6660911,2.0276183936
300,300,1.69,225,12.2,225,12.2,-1.0,9600,367.71676,2.7610243006
250,1000,3.71,250,3.71,750,18.55,0.75,4000,1433.862622,0.1491647698
125,500,1.67,375,18.95,250,13.55,-0.5,15000,790.8380797,3.0108059441
300,300,12.0,225,18.0,225,18.0,-0.5,4800,1814.780804,2.5758865482
900,225,36.0,900,36.0,900,36.0,-0.5,30600,17972.99678,2.9340879053
500,250,1.86,375,20.33,375,20.33,0.25,10000,1789.452719,1.6727807685
1000,500,18.0,250,18.0,250,18.0,-0.75,8000,2453.780449,3.0519154821
1000,667,3.33,1000,35.79,500,38.16,1.0,20000,14369.35538,1.8384989491
1000,400,4.19,250,17.24,1000,13.68,0.5,32000,280.8081522,0.4644164121
400,800,3.84,800,34.53,200,3.84,0.25,28800,4015.49807,7.5553724961
600,150,10.8,150,10.8,450,26.05,1.0,6000,808.2063854,0.6788832882
143,500,3.4,500,30.79,375,18.95,-1.0,19000,2532.988105,2.799652216
700,700,28.0,525,28.0,700,28.0,-0.25,2800,138644.0369,1.322673545
600,150,2.88,150,11.45,150,11.45,0.75,2400,522.8241722,1.0946681221
300,300,2.57,75,5.17,75,5.17,-0.75,1800,106.7703336,2.8342791178
700,175,6.0,175,12.71,525,40.07,0.5,14000,1695.097507,1.8045542879
500,167,20.0,500,30.79,125,20.0,-1.0,1000,17150.54301,0.3497297789
1000,1000,3.71,250,15.39,250,15.39,0.25,2000,15632.43113,1.4759114853
400,133,7.2,300,19.58,400,7.2,0.0,12000,690.7676138,2.1587918278
500,143,20.0,250,20.0,250,20.0,-0.25,1000,39227.02975,2.0653571166
1000,1000,3.33,500,32.63,750,48.95,0.5,36000,3207.543979,1.1530736758
600,240,4.08,600,34.74,150,4.08,0.75,10800,5612.849389,5.9794552079
600,400,3.38,450,31.03,450,31.03,-0.5,15600,5340.333749,2.6949223126
800,533,2.97,600,43.58,600,43.58,-0.25,22400,10681.66299,2.2840543731
300,300,2.04,75,4.89,75,3.24,-0.25,11400,3.590114669,2.533982021
800,267,2.67,200,4.21,400,20.21,1.0,17600,153.0780844,1.0629257708
267,800,2.97,400,21.68,400,18.74,-0.25,14400,1762.072853,2.0639912744
1000,286,11.61,1000,24.74,250,18.16,-0.5,36000,7949.54695,9.4245859958
167,500,2.81,125,7.24,500,25.26,0.0,10000,1319.930512,2.8788029099
667,1000,3.33,500,10.53,250,8.95,1.0,6000,4856.866375,2.3120006622
267,400,1.48,300,19.58,200,6.42,-0.5,11200,783.7907465,4.9128849436
400,114,3.43,100,3.43,400,24.63,0.25,3200,951.5477592,0.8432520912
800,229,14.4,600,36.95,600,36.95,1.0,30400,2529.410616,1.0753174849
400,100,7.2,300,7.2,300,7.2,-0.75,15200,220.8499277,3.5369296949
300,300,1.26,75,2.68,75,1.26,0.25,4800,4.148682595,2.0427220024
600,240,2.0,600,43.58,450,34.34,0.5,15600,7356.254291,1.8306379825
400,1000,4.8,1000,72.63,250,8.95,1.0,12000,59662.78838,5.2157837045
500,333,4.29,375,7.89,375,7.89,-0.75,5000,3588.400502,2.8822611402
500,1000,8.57,1000,32.11,250,8.57,-1.0,12000,3609.134234,0.7286637135
300,120,1.26,225,12.2,300,7.42,0.0,3000,1363.284025,1.6918770964
400,100,3.43,100,5.42,400,11.37,0.5,5600,120.0700419,0.5562912613
500,1000,8.57,250,8.57,750,46.18,0.0,30000,3414.792869,3.44296946
500,250,5.81,125,10.0,125,10.0,-0.25,1000,2986.535744,2.2590223061
400,100,1.92,200,7.89,400,14.32,0.0,5600,500.0469948,0.9851447696
1000,1000,40.0,250,40.0,750,51.71,0.0,24000,6159.615926,1.4404060199
700,350,3.36,350,22.84,525,30.39,-0.25,21000,1759.113945,1.7760171899
1000,667,40.0,500,40.0,250,40.0,1.0,16000,4797.595134,1.5483473698
500,143,9.0,375,9.0,375,9.0,0.0,17000,303.1604731,2.1015290689
350,700,12.6,700,40.53,175,12.6,0.25,15400,8873.277978,5.8646468335
800,400,32.0,200,32.0,600,32.0,0.5,27200,1442.221376,1.2639967359
500,125,2.81,250,2.81,250,2.81,0.75,13000,22.06424055,1.4128294292
267,400,7.2,400,11.37,100,7.2,0.25,15200,299.9851192,4.4995419456
600,171,6.97,600,41.37,150,12.0,0.25,12000,9202.232754,6.9674979015
350,700,2.6,350,7.37,350,12.53,-0.75,7000,1684.66754,2.0094474649
1000,500,11.61,1000,39.47,250,17.24,0.0,34000,10988.89204,7.2927372874
1000,333,18.0,750,46.18,750,46.18,-0.5,10000,87576.02471,3.0167376864
114,400,4.65,400,32.0,200,14.53,0.5,5600,4349.467627,2.8719522309
600,150,24.0,150,24.0,150,24.0,0.25,10800,403.4995564,1.5650799428
800,267,2.97,600,25.89,600,25.89,0.75,16000,3576.411705,1.220804599
533,800,5.43,600,6.0,200,5.43,0.25,19200,532.5130288,4.2579129751
800,400,32.0,200,32.0,200,32.0,-0.75,20800,1215.115515,2.7393692344
171,600,3.38,150,10.34,450,27.71,0.25,18000,709.0496149,2.6556885853
320,800,5.43,600,14.84,800,16.84,1.0,17600,1456.818984,0.7324521934
75,300,5.4,225,12.2,75,5.4,0.5,2400,713.1185877,3.4938248485
250,1000,3.71,750,51.71,1000,76.32,-1.0,34000,41495.69169,3.1743383648
350,700,28.0,350,28.0,175,28.0,-0.75,15400,2215.122625,3.0844909562
225,900,16.2,225,16.2,225,16.2,0.5,34200,104.8503415,1.2814204388
800,533,3.35,400,20.21,400,20.21,0.0,8000,5097.333801,1.9325571012
800,800,32.0,200,32.0,600,43.58,0.25,4800,7880.058789,0.454642206
300,100,1.0,150,8.13,150,8.13,-0.25,2400,485.9177921,2.5520726098
167,500,4.29,125,4.29,250,4.29,0.75,15000,8.274600265,0.7567790629
200,300,1.11,300,18.47,225,2.25,0.25,6000,1077.40919,3.7529121266
600,600,2.88,450,11.13,600,34.74,-0.25,4800,13758.63779,0.8586572628
500,500,5.81,375,5.81,125,5.81,-0.75,16000,78.08071381,1.9455310227
1000,286,11.61,250,11.61,750,57.24,0.25,4000,14391.41365,0.4355797336
400,200,16.0,300,18.47,300,18.47,0.5,12000,609.6897702,1.3675291751
600,200,6.97,150,6.97,300,7.42,-0.75,16800,63.57371358,1.8042408296
700,280,2.93,175,11.42,525,32.33,-0.25,22400,944.035573,2.4345810116
114,400,1.92,100,7.26,400,6.95,-1.0,14400,102.9396448,2.6707186952
700,350,2.33,350,12.53,350,24.13,-0.75,23800,748.937273,2.8108254351
1000,400,3.71,250,13.55,750,7.5,1.0,12000,256.9403661,0.22046392
600,200,24.0,300,24.0,300,24.0,-0.25,9600,2644.8296,2.4215302536
600,400,2.88,150,8.68,150,3.16,-1.0,21600,21.45090941,3.2634135428
700,350,4.75,175,4.75,525,36.2,0.5,18200,1094.478456,2.4038555357
400,400,1.33,200,12.32,200,12.32,-0.25,8000,333.5466927,2.230104438
600,300,10.8,150,10.8,150,10.8,-0.75,20400,82.82691862,2.8677177553
400,160,16.0,200,16.0,200,16.0,1.0,800,8591.339917,0.8179376166
700,700,2.33,175,4.33,700,37.95,0.25,28000,1562.039529,3.1366393031
500,250,1.67,125,4.01,375,3.75,-0.25,11000,18.66386558,0.5346963879
600,600,2.0,600,39.16,600,39.16,0.0,6000,51818.45013,1.8051496253
400,160,1.48,100,4.32,300,6.32,1.0,12000,11.02541092,0.5670956818
900,225,16.2,675,49.03,675,49.03,-0.75,23400,21721.55366,3.1210232827
400,114,2.72,100,2.72,100,2.72,0.0,800,357.3923019,1.8643815238
533,800,5.43,400,12.84,800,64.0,0.75,22400,6535.80868,1.7369244443
700,700,8.13,175,10.13,175,10.13,0.75,21000,39.17104677,1.1924602135
800,533,9.29,400,23.16,400,24.63,-0.5,17600,2496.579044,2.6930417752
350,700,6.0,700,9.58,700,48.26,0.75,9800,8229.872758,0.723025146
400,400,1.48,100,6.53,100,6.53,0.75,14400,5.526799621,1.2054599218
171,600,2.23,600,30.32,300,10.74,-0.75,24000,2149.766602,4.0554526199
900,900,6.11,450,21.08,900,15.63,-0.25,23400,1921.506881,1.0294442653
167,500,5.81,250,19.08,250,8.95,1.0,6000,607.7352809,1.3165536904
300,120,1.69,150,1.69,300,8.53,0.75,6600,40.08000037,0.7068093563
200,300,1.44,300,14.05,75,3.24,-0.25,6600,704.3110839,8.8756938639
600,300,2.0,600,43.58,600,39.16,0.25,19200,7967.727039,1.6766488166
500,125,1.86,375,13.42,500,8.68,0.5,16000,373.5190002,1.3205945518
900,360,4.32,225,13.03,450,6.16,0.0,1800,9673.311245,0.7674801301
300,75,5.4,75,5.4,75,5.4,0.5,600,262.5574296,1.1992625423
167,500,4.29,500,23.42,500,25.26,-1.0,15000,4243.021469,2.7016317076
300,150,3.48,300,7.42,300,7.42,0.75,3000,1025.453229,1.1117701207
1000,286,5.62,750,54.47,250,14.47,1.0,14000,14910.53261,3.8899950617
500,167,2.4,375,27.24,375,27.24,-0.75,8000,6988.454692,3.1299724651
1000,667,4.19,1000,76.32,750,21.32,0.5,30000,28146.57435,2.8544325267
300,150,3.48,75,3.48,75,3.48,1.0,5400,3.524119141,1.0417559982
700,700,6.0,175,13.36,175,13.36,-0.75,28000,86.930323,2.8297667759
500,167,9.0,125,9.0,500,28.95,0.0,8000,1312.402911,1.5971901533
400,400,3.43,400,29.05,400,18.74,1.0,14400,1193.324958,1.1839100737
200,800,4.5,600,17.05,200,7.16,0.75,32000,413.5563812,3.4168860229
333,1000,3.71,500,6.84,750,13.03,-0.75,36000,494.2483162,1.873580056
900,257,5.06,225,12.2,225,18.0,0.0,14400,274.3782183,1.9703477221
200,800,5.43,400,6.95,400,30.53,-0.75,27200,989.7252069,3.1321180936
500,143,20.0,250,20.0,250,20.0,0.0,12000,758.1971703,1.9419242864
700,467,3.36,350,3.5,350,3.5,-0.5,12600,279.3798663,2.8449558436
667,1000,18.0,250,18.0,250,18.0,0.0,10000,1085.104205,1.7599417377
600,600,5.14,150,10.34,150,8.68,-0.5,12000,97.70873077,2.7690178604
500,500,2.4,375,6.51,375,6.51,-0.25,16000,285.2385598,2.226641105
500,143,2.4,500,40.0,500,32.63,-0.75,11000,15191.47825,3.2872370976
1000,1000,4.19,500,14.21,1000,13.68,0.25,24000,1108.650623,0.5851836308
900,900,4.32,225,9.71,450,9.47,1.0,25200,56.42528826,0.5174664739
700,233,2.93,700,30.21,175,14.0,-0.75,19600,5238.188978,6.8948193358
600,300,2.88,450,19.42,300,21.79,0.0,13200,2162.811604,2.7331028866
900,600,7.71,675,41.57,225,7.71,-0.75,28800,4459.89037,6.5059747556
100,400,1.92,200,15.26,200,2.0,-0.5,14400,127.1526136,4.011642409
900,600,4.32,225,8.88,225,8.88,1.0,34200,23.72721431,1.1482018414
175,700,3.94,175,13.36,350,16.39,0.75,25200,99.88677329,1.1299073888
86,300,1.0,150,12.0,75,2.41,0.75,3000,178.7926019,3.6380417537
400,600,3.38,600,30.32,150,12.0,-1.0,9600,2053.2096,1.4647368481
800,200,4.5,400,29.05,400,27.58,0.5,28800,898.010782,1.4286825462
143,500,1.67,250,15.39,500,8.68,1.0,3000,2009.082121,0.4823979962
500,333,2.81,500,34.47,500,34.47,0.25,9000,9787.604596,1.6177566446
800,800,4.5,200,4.5,200,4.5,1.0,6400,125.9973133,1.001513623
400,160,4.65,300,17.37,400,5.47,-0.25,8800,1067.17356,2.640018601
300,86,1.11,150,6.47,150,6.47,0.25,6600,44.58236838,1.7233015721
300,300,1.11,300,9.63,300,9.63,0.25,7200,484.976202,1.561225626
800,533,14.4,400,26.11,600,45.79,1.0,24000,2065.424986,0.9949781547
800,200,2.97,200,10.11,600,36.95,-0.25,6400,3111.476741,0.8171187498
360,900,7.71,675,14.21,900,32.21,-0.25,30600,3800.323271,1.8804478457
900,900,10.45,900,68.68,900,35.53,0.25,14400,73404.89858,2.0132147798
360,900,3.34,900,32.21,675,19.18,0.25,10800,28980.54213,2.1925382851
150,300,2.57,75,2.57,75,4.62,0.25,1800,22.01171727,1.1162606089
700,700,3.94,350,9.95,525,9.12,-0.5,2800,17307.70794,1.3833654127
400,160,16.0,200,16.0,300,16.0,0.75,11200,275.7991814,1.0364371038
300,120,1.44,75,1.58,225,2.25,0.5,12000,1.094321057,0.558498169
400,800,6.86,400,11.37,400,12.84,0.75,20800,286.7281412,1.1469631387
800,800,5.43,200,15.26,600,12.63,1.0,27200,105.9421956,0.4551794629
267,800,32.0,200,32.0,800,37.47,0.75,14400,3938.789574,0.9861175655
800,400,32.0,600,32.0,800,32.0,-0.75,17600,14934.68606,2.45893842
500,500,3.4,125,3.4,125,3.4,0.5,17000,4.547479916,1.414831025
150,300,1.11,75,3.24,75,1.86,-0.5,7800,2.790880109,2.8830144064
1000,500,4.8,750,43.42,750,43.42,-0.5,34000,12875.47993,2.7318037373
1000,400,4.19,500,30.79,250,8.95,-0.25,22000,3293.585892,7.5837767512
900,900,5.06,900,52.11,900,52.11,0.75,14400,41861.49035,1.1491523106
